product_id,product_name,brand,main_category,subcategory,list_price,sale_price,discount_pct,available
16902,"Amber Sporting Goods Agility Training Sprint Chute (Large, 56-Inch)",AGPTEK,Sports & Outdoors,Sports,10.57,10.57,0.0,True
16903,Escali Slim Glass Bathroom Scale 440 Lb(200 Kg)-Black,Escali,Health,Home Health Care,35.99,35.99,0.0,True
16904,"Telfa Ouchless Cotton Non-Adherent Dressing 1238, 8 X 3 Inch, Box of 50, White",Telfa,Health,Sports Medicine & Injury Recovery Solution,16.9,16.9,0.0,True
16905,"Best Choice Products 6ft Indoor Outdoor Portable Folding Plastic Dining Table w/ Handle, Lock",Best Choice Products,Sports & Outdoors,Outdoor Sports,62.99,62.99,0.0,True
16906,"Gingerbread Creme Brulee Flavored Decaf Whole Bean Coffee, 12 Ounce Bag, Holiday Christmas Seasonal",Christohper Bean Coffee,Food,Coffee,11.99,11.99,0.0,True
16907,"Topix Replenix Sheer Physical Sunscreen Spray SPF 50+, 4 Oz",Topix Pharmaceuticals,Premium Beauty,Premium Bath & Body,29.28,29.28,0.0,True
16908,VGEBY Stable Kids Cycle Stabilisers Bicycle Training Wheels Universal Safe 12-20 Inch Red,VGEBY,Sports & Outdoors,Bikes,25.3,25.3,0.0,True
16909,"Gillette MACH3 Disposable Razors, Sensitive 3 ea",Gillette,Beauty,Here for Every Beauty,6.92,6.92,0.0,True
16910,"Proraso Shave Foam, Menthol & Eucalyptus, small",Proraso,Beauty,Premium Beauty,7.5,7.5,0.0,True
16911,Lip Clear Lysine+ Cold Sore Treatment 0.25 oz (Pack of 4),Quantum,Health,Medicine Cabinet,26.83,26.83,0.0,True
16912,"Jack Links Original Beef Steak (1 oz., 12 ct.)",Jack Links,Food,"Snacks, Cookies & Chips",25.31,25.31,0.0,True
16913,ePEN Hair Removal System,Verseo,Personal Care,Shaving,49.99,49.99,0.0,True
16914,Mikasa VIP-300 White Composite Leather Volleyball - NFHS Size 5,Mikasa,Sports & Outdoors,Sports,62.96,62.96,0.0,True
16915,"Banana Boat Sport Performance Continuous Spray Sunscreen, SPF 15 6 oz (Pack of 4)",Banana Boat,Personal Care,Sun Care,28.22,28.22,0.0,True
16916,Aerowheels Girls Adjustable Ice Skates (3-6),Aerowheels,Sports & Outdoors,Sports,49.99,49.99,0.0,True
16917,MilkDaze Nursing Pads - 3 Pack,MilkDaze,Baby,Feeding,14.39,8.61,40.17,True
16918,Condor Outdoor Arm Sleeves ( Black / L ),Condor Outdoor,Health,Diabetes Care,20.95,20.95,0.0,True
16919,Cottcuboaba Waterproof Smart Bluetooth Lock Automatic Alarm Mobile Phone APP Automatic Unlocking IP44 Splash-proof Keyless Bluetooth Bike/Motorcycle/Gate Lock,cottcuboaba,Sports & Outdoors,Bikes,15.84,15.84,0.0,True
16920,"Mosquito Barrier 2000 Liquid Spray, 1 Gallon ( 2 pack)",Mosquito Barrier,Household Essentials,Pest Control,134.95,134.95,0.0,True
16921,Turtle Fur Hunting Ponytail Conquest Lightweight Camo Ponytail Beanie,Turtle Fur,Clothing,Bags & Accessories,24.99,24.99,0.0,False
16922,"Luvable Friends Baby Boys and Girls Fleece Blanket, 2-Pack, Choose Your Color",Luvable Friends,Baby,Nursery & Decor,11.97,11.97,0.0,True
16923,Pleatco Cartridge Filter PA81-PAK4 Pack of 4 Hayward C3025 CX580XRE,Pleatco,Toys,Outdoor Play,131.62,131.62,0.0,True
16924,RDX Kids Maya Hide Leather MMA Grappling Gloves Cage Fighting Sparring Glove Training,RDX,Sports & Outdoors,Exercise & Fitness,26.99,26.99,0.0,True
16925,"iGO Silicone Travel Bottle, 3 oz, 4 Pieces, Multi",iGO,Personal Care,Travel Size Toiletries & Kits,9.99,9.49,5.01,True
16926,Solid Ear Muff - Khaki,TOP HEADWEAR,Health,Ear Care,6.95,6.95,0.0,True
16927,Howard Leight Laser Lite w/o Cord Disposable Ear Plug (NRR 32 dB) 200 Pairs MS-92250,Howard Leight,Health,Ear Care,30.21,30.21,0.0,True
16928,"New Schutt Leg Guards S3.2 14"" Navy Multi Flex Baseball Catchers",Schutt,Sports & Outdoors,Sports,152.8,152.8,0.0,True
16929,Collegiate Breakaway Goal,Gared Sports,Sports & Outdoors,Sports,227.7,227.7,0.0,True
16930,"Promax PI-1 Alloy Sealed Bearing 1-1/8"" Press in Headset Red",Promax,Sports & Outdoors,Bikes,29.49,29.49,0.0,True
16931,"aden + anais essentials, fitted playard sheet, dove",aden + anais essentials,Baby,Nursery & Decor,14.99,14.99,0.0,True
16932,Eddie Bauer Mens Flex Fleece-Lined Jeans - Straight,Eddie Bauer,Clothing,Mens Clothing,54.0,54.0,0.0,True
16933,Summer Golf Brown Adjustable Visor,Magic,Sports & Outdoors,Sports,8.0,8.0,0.0,True
16934,Ex-Lax Pieces Regular Strength 48 Each (Pack of 4),ex-lax,Health,Laxatives,38.77,38.77,0.0,True
16935,"WawaVita Copper Compression Recovery Elbow Sleeve - Tennis Elbow Sleeve, Golfers Elbow, Elbow Tendonitis Relief, Elbow Sleeve Support - Size XL",Unknown,Health,Home Health Care,6.99,6.99,0.0,True
16936,"CHAMPRO SPORTS Random Rebound Practice Baseball, Infield Practice CBB69",Champro,Sports & Outdoors,Sports,9.95,9.95,0.0,True
16937,"SmarterVitamins MCT Oil Focus And Clarity Caffeine Pills, 50 Ct",SmarterVitamins,Health,Superfoods & Cleanses,19.99,19.99,0.0,True
16938,"Maxi-Cosi Kaia Lightweight Stroller with Large Basket, Intense Red",Maxi Cosi,Baby,Strollers,130.0,130.0,0.0,True
16939,Gefen Peas & Carrots 15 Oz. Pack Of 3.,AVI Glatt,Food,"Meal Solutions, Grains & Pasta",19.99,19.99,0.0,True
16940,"Fitness Tracker Watches, Waterproof Activity Tracker w/ Heart Rate Blood Pressure Monitor Bluetooth Smart Watch Wireless Smart Bracelet Sleep Monitor Pedometer Wristband for Men Women iphone Android",1stFitt,Sports & Outdoors,Exercise & Fitness,23.99,23.99,0.0,True
16941,Ensure Enlive Advanced Nutrition Shake Chocolate8.0 oz. x 4 packs (pack of 1),Ensure,Health,Weight Management,24.21,24.21,0.0,True
16942,Menu 1932 Pomodorina with Fresh Basil Pasta Sauce - 24 oz,Menu 1932,Food,"Meal Solutions, Grains & Pasta",7.99,7.99,0.0,False
16943,Glade PlugIns Scented Oil Refills Vanilla Passion Fruit,Glade,Household Essentials,Bathroom,106.64,106.64,0.0,True
16944,"Product of General Mills Honey Nut Cheerios, 55 oz.",Brand General Mills,Food,Breakfast & Cereal,19.72,19.72,0.0,True
16945,NEW Winn Dri-Tac X Black/Blue Midsize Pistol Golf Putter Grip 68DTX-BLB,Winn,Sports & Outdoors,Sports,12.98,12.98,0.0,True
16946,"Amys Spinach Feta Pocket Sandwich 4.5 oz, Pack of 12",Amys Kitchen,Food,Fresh Food,77.52,77.52,0.0,True
16947,Kodiak Cakes Power Cakes Dark Chocolate Pancake and Waffle Mix 18 Oz,Kodiak Cakes,Food,@ Manual Shelves - Food,4.77,4.77,0.0,True
16948,Louisville Slugger Omaha Stick Baseball Backpack Black,Louisville Slugger,Sports & Outdoors,Sports,35.15,35.15,0.0,True
16949,"Fitness Maniac Olympic Barbell Squat Pad Power Weight Lifting, Neck and Shoulder Protector Blue 18 inch",FITNESS MANIAC,Sports & Outdoors,Exercise & Fitness,10.99,10.99,0.0,True
16950,Gearbox G2 Series Pickleball Paddle - Red/Black/White,Gearbox,Sports & Outdoors,Sports,89.95,89.95,0.0,True
16951,Baylor Bears Classic Court Double Shootout Basketball Game - No Size,Victory Tailgate,Sports & Outdoors,Recreation,249.99,249.99,0.0,True
16952,"Evenflo Advanced SensorSafe Epic Travel System w/ LiteMax Infant Car Seat, Jet",Evenflo,Baby,Strollers,229.0,229.0,0.0,True
16953,Foods True Calm Amino Relaxer 180 Vegicapsules By NOW,NOW,Health,Protein & Fitness,24.89,24.89,0.0,True
16954,20 PCS Seasickness patch Motion Sickness Patch Relief for Car/Sea/Air Travel Sickness,Qillu,Health,Digestive Health,14.27,14.27,0.0,True
16955,"ideal baby, muslin blanket, marching ellies - ellies",ideal baby,Baby,Nursery & Decor,14.97,14.97,0.0,True
16956,Ultimate Nutrition Amino Gold - 250 Tablets (Ultimate Nutrition),Ultimate Nutrition,Health,Protein & Fitness,24.99,24.99,0.0,True
16957,"SUN COMFORT COOL SUEDE Pool Mattress, Lime",Airhead,Toys,Outdoor Play,26.36,20.28,23.07,True
16958,VWR Giant-Digit Stopwatch,Control Company,Sports & Outdoors,Exercise & Fitness,46.34,46.34,0.0,True
16959,Thats It Bar- Variety Pack 5 Flavors- ( Pack of 12 ),Thats It,Food,"Snacks, Cookies & Chips",20.99,20.99,0.0,True
16960,Antarctica ScudoPro Short Sleeve Cycling Jersey for Women - Size XS,ScudoPro,Sports & Outdoors,Bikes,42.99,42.99,0.0,True
16961,Bike Bicycle Bracket Holder Handle Bar GPS Computer Mount For Garmin Edge GPS,Unknown,Sports & Outdoors,Bikes,9.65,9.65,0.0,True
16962,Vicks Sinex Nasal Spray 12 Hour 0.50 oz (Pack of 2),Sinex,Health,Cold Cough and Flu,13.28,13.28,0.0,True
16963,Pleatco PJAN145-PAK4 Replacement Cartridge for Jandy Industries CL 580,Pleatco,Toys,Outdoor Play,195.26,195.26,0.0,True
16964,"DMI Designer Folding Cane, Blue Ice",DMI,Health,Home Health Care,12.89,12.89,0.0,True
16965,Workshop Hero WH570055 Metal Rescue Rust Remover Bath - 5 gal. Drum,Workshop Hero,Household Essentials,Cleaning Supplies,100.39,100.39,0.0,True
16966,"Forever Eclectic SOHO Dressing Kit, Gray",Forever Eclectic,Baby,Nursery & Decor,101.46,101.46,0.0,True
16967,Walkers GWPFPM1BKTL Pro Low Profile Folding Muff Earmuff 22 dB Black/Teal,Walkers Game Ear,Home Improvement,Tools,13.94,10.98,21.23,True
16968,Sony 366 (SR1116SW) 1.55V Silver Oxide 0%Hg Mercury Free Watch Battery (6 Batteries),Sony,Household Essentials,Batteries,8.85,8.85,0.0,True
16969,"Wilson WLWTH1895A5XB K1 Gold Volleyball - Green, White & Black",WILSON,Sports & Outdoors,Sports,73.14,73.14,0.0,True
16970,"Prego Traditional Italian Sauce 67 oz., 2 ct. A1",Unknown,Food,"Condiments, Sauces & Spices",19.45,19.45,0.0,True
16971,"Sealy Healthy Grow Plush Waterproof Crib and Toddler Mattress Protector Pad, Cream and Green",Sealy,Baby,Diapering,38.69,38.69,0.0,True
16972,Mountain Road Bike Stem Cap Front Fork Hanging Bowl Cover Bright Black,Unknown,Sports & Outdoors,Bikes,8.96,8.96,0.0,True
16973,Tutti-Frutti Shaved Ice and Snow Cone Unsweetened Flavor Concentrate *Quart* 32 Fl Oz Size (must add sugar and water),Hypothermias,Food,"Condiments, Sauces & Spices",23.95,23.95,0.0,True
16974,Aquaphor Lip Repair 0.35 oz (Pack of 4),Aquaphor,Health,Lip Care,16.67,16.67,0.0,True
16975,Bausch + Lomb Ocuvite Eye Vitamin & Mineral Supplement Eye Health Gummies - 60 CT,Bausch + Lomb,Health,Caregiver,11.97,11.97,0.0,True
16976,"Blue Sky Soda Dr Becker,72 Oz (Pack Of 4)",Blue Sky,Food,Beverages,17.03,17.03,0.0,True
16977,Loma Linda - Plant-Based - Prime Stakes (13 oz.) (Pack of 6) - Kosher,Loma Linda,Food,"Meal Solutions, Grains & Pasta",41.57,41.57,0.0,True
16978,"Art of Shaving Pre-Shave Gel, Ocean Kelp 2 oz. (Pack of 2)",The Art of Shaving,Personal Care,Shaving,37.99,37.99,0.0,True
16979,Huffy Roll up Pannier Rear Rack Bags,HUFFY,Sports & Outdoors,Bikes,5.0,5.0,0.0,False
16980,"Luxrite A19 LED Light Bulb 60W Equivalent, 3000K Warm White Dimmable, 800 Lumens, Standard LED Bulb 9W, E26 Base, Energy Star, Enclosed Fixture Rated, Perfect for Lamps and Home Lighting (12 Pack)",LUXRITE,Household Essentials,Light Bulbs,34.45,34.45,0.0,True
16981,Core Rhythms Dance Exercise Program: Salsa Blast,Unknown,Food,"Snacks, Cookies & Chips",29.0,29.0,0.0,False
16982,Mssgw1501 Wmn Sam Sg 15 G3 - Mizuno,Mizuno,Sports & Outdoors,Sports,55.0,55.0,0.0,True
16983,"Cerama Bryte 23635 Cooktop Touch-Up Wipes, 40-Ct",CERAMA BRYTE,Household Essentials,Cleaning Supplies,10.02,8.63,13.87,True
16984,HUB FT ODY G-SPORT UNIGUARD HUB GUARD 3/8in,ODYSSEY,Sports & Outdoors,Bikes,14.99,14.99,0.0,True
16985,Callaway Womens Optiflex Golf Glove,Callaway,Sports & Outdoors,Sports,39.31,39.31,0.0,True
16986,"Loperamide HCl Soft Gelatin Capsules, 2 mg - Anti-Diarrheal",Equate,Health,Digestive Health,7.88,7.88,0.0,True
16987,CLIPPER AND EYE JIG CLEANER,Ozark Trail,Sports & Outdoors,Outdoor Sports,4.87,4.87,0.0,True
16988,"Great Value Fat Free Milk, 1 Gallon, 128 Fl. Oz.",Great Value,Food,Fresh Food,3.03,3.03,0.0,True
16989,OEM Washer-Lock 22 for 1998-2019 Ski-Doo Tundra MXZ Expedition Renegade Skandic Summit Grand Touring 550 600 800R 1200,Ski-Doo,Sports & Outdoors,Outdoor Sports,9.95,9.95,0.0,True
16990,"GFB Gluten Free Bites, Coconut Cashew Crunch 4 oz (Pack of 4)",GFB,Food,Breakfast & Cereal,23.81,23.81,0.0,True
16991,"PURELL Hand Sanitizer Spring Bloom Gel, 8 fl oz Table Top Pump Bottle",PURELL,Personal Care,Bath & Body,9.34,9.34,0.0,True
16992,Krash Dont Shred on Me Hardshell Bike/Skate Helmet,Krash!,Sports & Outdoors,Bikes,30.0,30.0,0.0,True
16993,EVOSHIELD ADULT EVOCHARGE BATTING GLVS 17F,EvoShield,Sports & Outdoors,Sports,39.99,39.99,0.0,True
16994,McDavid Classic 830 2 Pocket Compression Football Girdle Shorts Dark Green Small,McDavid,Sports & Outdoors,Sports,20.69,20.69,0.0,True
16995,Golds Gym TRAINER 720 TREADMILL - Model GGTL596130 - Front Roller,Treadmill Doctor,Sports & Outdoors,Exercise & Fitness,99.99,99.99,0.0,True
16996,4 Pack - Orajel Maximum Strength Liquid 0.45 oz,Orajel,Personal Care,Oral Care,31.77,31.77,0.0,True
16997,SPI Pipe-Silencer Exhaust Header Joint for Snowmobile YAMAHA V-MAX 600 XTC/XTR DLX 1997-1998,SPI,Sports & Outdoors,Outdoor Sports,10.18,10.18,0.0,True
16998,"(2 pack) Equate Liquid Hand Soap, Mango & Coconut Water, 56 Oz",Equate,Food,Beverages,7.37,7.37,0.0,True
16999,"V8 +Energy, Healthy Energy Drink, Natural Energy from Tea, 100% Vegetable Juice, 8 Ounce Can (Pack of 6)",V8,Food,Beverages,15.92,15.92,0.0,True
17000,10mm Thick NBR Pure Color Anti-skid Yoga Mat 183x61x1cm Blue,Voomwa,Sports & Outdoors,Exercise & Fitness,14.58,14.58,0.0,True
17001,"Tire Duro 24"" x 1.75"" Black/White Side Wall lowrider bike tire, lowrider bicycle tire,beach cruiser bike tire,cruiser bike tire",lowrider,Sports & Outdoors,Bikes,22.99,22.99,0.0,True
17002,"Intex Recreation 58484EP Inflatable Pool, Rectangle 120 x 72-In.",Intex,Toys,Outdoor Play,96.74,96.74,0.0,True
17003,Bicycle Front Tube Frame Cycling Frame Pannier Waterproof Bike Bag for 4.2 inch Cellphone Accessories,CBD,Sports & Outdoors,Bikes,16.99,16.99,0.0,True
17004,"(3 pack) Hot-Kid Baby Mum-Mum Organic Sweet Potato & Carrot Rice Rusks, 24 count, 1.76 oz",Baby Mum-Mum,Baby,Restock on Baby Essentials,9.26,9.26,0.0,True
17005,Candy Cane Grind crushed peppermint Bakery Topping Sprinkles 2 pounds,Beulahs Candyland,Food,Baking,19.45,19.45,0.0,True
17006,Table Top Toss Gray 1 NCAA South Carolina Gamecocks,Wild Sports,Sports & Outdoors,Recreation,14.99,14.99,0.0,True
17007,"Satco, SDNS9431, 13-Watt PAR30 LED Bulb, 1 Each",Satco,Household Essentials,Light Bulbs,14.38,14.38,0.0,True
17008,"Drive Medical Wedge Cushion with Stretch Cover, 18""",Drive Medical,Health,Home Health Care,35.14,28.99,17.5,True
17009,4 PACK - DIMMABLE LED BR40 FLOOD 15W (85 WATT) 30K WARM WHITE SUPRA LIFE 4 PACK LED LIGHT BULBS,Bulborama,Household Essentials,Light Bulbs,43.99,43.99,0.0,True
17010,Mini Electronic LED Mosquito Killer Lamp Fly Pest Bug Insect Zapper Night Lamp Killer Non-toxic Eco-friendly Mosquito Trap Light,Anself,Household Essentials,Pest Control,5.88,5.88,0.0,True
17011,"Simply Summers Eve Lavender + Chamomile Cleansing Cloths, 14 ea",Simply Summers Eve,Personal Care,Feminine Care,5.13,5.13,0.0,True
17012,"Aluminum Sit And Rise Cane w/ 2 Easy Grip Foam Handles Adjusts 31.5"" - 40.5""",ROSE HEALTHCARE LLC,Health,Home Health Care,25.76,25.76,0.0,False
17013,"Truform Compression Socks, 15-20 mmHg, Knee High, Dress Style, Black, XL",Trufold,Sports & Outdoors,Exercise & Fitness,14.99,14.99,0.0,True
17014,OneTouch Ultra Control Solution,Lifescan,Health,Home Health Care,12.99,12.99,0.0,True
17015,Cafe Rey Selecto Costa Rica Ground Premium Coffee - 8.8 Oz (250 gr),Cafe Rey,Food,Coffee,12.99,12.99,0.0,True
17016,"KPC Pro Skateboard Checker Black/White 7.75""",KPC,Sports & Outdoors,Recreation,44.95,44.95,0.0,True
17017,Unique Bargains Stretch Neoprene Sports Elbow Support Sleeve Band Brace For Athlete Black,Unique Bargains,Sports & Outdoors,Sports,9.88,9.88,0.0,True
17018,"Firmstrong Bruiser , 26"", Mens, Single Speed, Yellow",Firmstrong,Sports & Outdoors,Bikes,239.99,239.99,0.0,True
17019,Conair Pro Yellow Bird Hair Dryer (Model: YB075W),Conair,Beauty,Hair Care,38.92,38.92,0.0,True
17020,Star Wars Darth Vader Galaxy Decorative Pillow,Jay Franco,Home,Kids Rooms,4.99,4.99,0.0,True
17021,KAMIER Metal Long Shoe Horn 20 Inches,KAMIER,Household Essentials,Shoe Care & Repair,15.99,15.99,0.0,False
17022,Muti-fuction Baby/Adult Digital Thermometer LCD Display Infrared Forehead Body Thermometer Temperature Measurement Device,Anself,Health,Medicine Cabinet,10.43,10.43,0.0,True
17023,"Maybelline Fit Me! Blush, #306 Deep Coral + Facial Hair Remover Spring",Maybelline,Personal Care,Shaving,8.49,8.49,0.0,True
17024,"(8 Pack) Faron Aloe Vera Juice, Pomegranate, 16.9 Fl Oz, 1 Count",Faraon,Food,Beverages,18.64,18.64,0.0,True
17025,Brilliance Fine Jewelry 10K Yellow Gold Textured Stick Dangle Earrings,Brilliance Fine Jewelry,Health,Ear Care,68.0,68.0,0.0,True
17026,Wonder Buggy Stork Stroller,Wonder buggy,Baby,Strollers,549.99,549.99,0.0,True
17027,Easton Z5 2.0 Matte Two-Tone Batting Helmet - Black Red,Easton,Sports & Outdoors,Sports,90.85,90.85,0.0,True
17028,Clearance！2 Sections Folding Portable SPA Bodybuilding Massage Table Set Black,Voomwa,Sports & Outdoors,Exercise & Fitness,118.97,118.97,0.0,False
17029,2 Pairs Comfort Heel Pads Silicone Shoe Back Heel Inserts Insoles Gel Pad Cushion Grip Liner Ymiko,Ymiko,Health,Foot Care,7.49,7.49,0.0,True
17030,Lakewood - Juice - Cranberry Blend - Case of 6 - 32 fl oz.,LAKEWOOD,Food,Beverages,52.4,52.4,0.0,True
17031,"Sun Hat for Men Women, Vbiger Summer Outdoor Sun Protection Wide Brim Bucket Hat Breathable Mesh Fishing Hiking Beach Golf Hat, Dark Grey",Vbiger,Sports & Outdoors,Sports,9.5,9.5,0.0,True
17032,"Kenda Tire K40 26X1-3/8"" Black/White 590 Iso",Kenda Tires,Sports & Outdoors,Bikes,18.95,18.95,0.0,False
17033,Insta-Bench 6-Seater Portable Bench,Insta-Bench,Sports & Outdoors,Sports,75.19,75.19,0.0,False
17034,"Syrup Pancake Org, 20 Fo (pack Of 6)",ONLINE,Food,"Condiments, Sauces & Spices",44.06,44.06,0.0,True
17035,Earth Therapeutics - Hydro Body Sponge Natural,Earth Therapeutics,Personal Care,Bath & Body,6.04,6.04,0.0,True
17036,"Marvis Jasmin Mint Toothpaste, 3.8 Oz",Marvis,Premium Beauty,Premium Beauty Tech & Skin Devices,11.5,11.5,0.0,True
17037,Tiptree Orange Marmalade No Peel (454g) - Pack of 6,Tiptree,Food,"Condiments, Sauces & Spices",45.66,45.66,0.0,True
17038,Prestige Medical BP Cuff Aneroid Sphygmomanometer / Sprague-Rappaport Kit A2 - Pink Camouflage - CMP,Prestige Medical,Health,Home Health Care,43.99,43.99,0.0,True
17039,3 Pack - Nicorette Nicotine Gum Original 2 milligram 110 count Each,Nicorette,Health,Quit Smoking,173.08,173.08,0.0,True
17040,"Ice Mountain Sparkling Water, Raspberry Lime 16.9 fl. oz. Bottles (Pack of 24)",Ice Mountain,Food,Beverages,14.15,14.15,0.0,True
17041,Wahl 3173-500 Replacement 10 Pieces Plastic Guide Combs for Adjustable Clippers,Wahl,Beauty,Here for Every Beauty,16.94,16.94,0.0,True
17042,"OrganicVille Gluten Free Olive Oil and Balsamic, 8 OZ (Pack of 6)",Sky Valley,Food,"Condiments, Sauces & Spices",31.83,31.83,0.0,True
17043,"Cococare 100% Vitamin E Oil, 1 oz (Pack of 3)",Cococare,Personal Care,Bath & Body,19.62,19.62,0.0,True
17044,2 Pack - Natures Bounty Ginkgo Biloba 120 mg 100 Each,Natures Bounty,Health,Vitamins & Supplements,15.62,15.62,0.0,True
17045,"GYMENIST Rubber Medicine Ball with Textured Grip, Available in 9 Sizes, 2-20 LB, Weighted Fitness Balls,Improves Balance and Flexibility",Gymenist,Sports & Outdoors,Exercise & Fitness,21.19,21.19,0.0,True
17046,"Brown Rice, Organic (4 oz, ZIN: 525681) - 3-Pack",Larissa Veronica,Food,Organic Foods,9.04,9.04,0.0,True
17047,Dogtra IQ Dogtra IQ Remote Trainer,Dogtra,Sports & Outdoors,Outdoor Sports,179.99,179.99,0.0,True
17048,GlobalRose 30 Stems of Burgundy Color Calla Lilies - Fresh Flowers for Delivery,Global Rose,Food,Fresh Cut Flowers,98.99,98.99,0.0,True
17049,Pure Garcinia Cambogia Extract - 95% HCA Capsules - Best Weight Loss Supplement - Non GMO - Gluten and Gelatin Free - Natural Appetite Suppressant,Potent Organics,Health,Weight Management,21.97,21.97,0.0,True
17050,"LYUMO 3 Sections Folding Aluminum Tube SPA Bodybuilding Massage Table Kit White,Bodybuilding Table,SPA Table",LYUMO,Sports & Outdoors,Exercise & Fitness,115.99,115.99,0.0,True
17051,2-Pack Replacement Light Bulb for Amana ARTC8621E - Compatible Amana 8009 Light Bulb,UpStart Components,Sports & Outdoors,Bikes,8.99,8.99,0.0,True
17052,Ventura Commercial Bicycle Cover,Ventura,Sports & Outdoors,Bikes,29.29,29.29,0.0,True
17053,"DEFLECTO CORPORATION 20603B 6-Unit Tilt Bin, 24-Inch, White",Deflecto,Baby,Nursery & Decor,15.17,15.17,0.0,True
17054,Roundup Scotts Ortho 217231 Home Defense Roach Bait - Pack of 8,Ortho,Household Essentials,Pest Control,14.99,14.99,0.0,True
17055,Riedell 133 Diamond - White Ladies Figure Skate Wide 7.5,Riedell,Sports & Outdoors,Sports,210.0,210.0,0.0,True
17056,"2 Pack - DiaResQ Adult Diarrhea Rapid Recovery Packets, 3 ea",DiaResQ,Health,Digestive Health,16.56,16.56,0.0,True
17057,Adult Zeus Mirrored Swim Goggle - Red,Dolfino,Sports & Outdoors,Sports,14.99,14.99,0.0,True
17058,"Philips LED Dimmable Decorative Light Bulb, B11, Soft White, 40 WE, Candelabra Base, 3 Ct",Philips,Household Essentials,Light Bulbs,16.36,16.36,0.0,True
17059,"American Baby Company Newly Improved 100% Cotton Flannel Fitted Crib Sheet, Ecru, for Boys and Girls",TL Care Inc,Baby,Nursery & Decor,13.16,10.39,21.05,True
17060,NEW Callaway Opti-Color Green Mens Regular Left XXL Golf Glove,Callaway,Sports & Outdoors,Sports,44.34,44.34,0.0,True
